id,degree,title,degreetitle,level
439,BSc/BS,Computer Science,BSc/BS Computer Science,6
440,BSc/BS,Computer Science,BSc/BS Computer Science,6
441,BSc/BS,Computer Science,BSc/BS Computer Science,6
442,BSc/BS,Computer Science,BSc/BS Computer Science,6
443,BSc/BS,Computer Science,BSc/BS Computer Science,6
444,MSc/MS,Computer Science,MSc/MS Computer Science,7
445,MSc/MS,Computer Science,MSc/MS Computer Science,7
445,BSc/BS,Computer Science,BSc/BS Computer Science,6
446,BSc/BS,Computer Science,BSc/BS Computer Science,6
447,BSc/BS,Computer Science,BSc/BS Computer Science,6
448,MSc/MS,Computer Science,MSc/MS Computer Science,7
449,BSc/BS,Computer Science,BSc/BS Computer Science,6
450,MCA,/,MCA /,7
451,BSc/BS,Computer Science,BSc/BS Computer Science,6
452,MSc/MS,Computer Science,MSc/MS Computer Science,7
453,BSc/BS,Computer Science,BSc/BS Computer Science,6
454,MSc/MS,Computer Science,MSc/MS Computer Science,7
455,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
456,MCA,/,MCA /,7
457,MSc/MS,Computer Science,MSc/MS Computer Science,7
458,BA,Computer Science,BA Computer Science,6
459,BSc/BS,Computer Science,BSc/BS Computer Science,6
460,BSc/BS,Computer Science,BSc/BS Computer Science,6
460,MSc/MS,Computer Science,MSc/MS Computer Science,7
461,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
462,BSc/BS,Computer Science,BSc/BS Computer Science,6
463,BE/Beng,Computer Science,BE/Beng Computer Science,6
464,BSc/BS,Computer Science,BSc/BS Computer Science,6
465,MSc/MS,Computer Science,MSc/MS Computer Science,7
466,BSc/BS,Computer Science,BSc/BS Computer Science,6
467,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
468,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
469,BE/Beng,Information Technology,BE/Beng Information Technology,6
470,BSc/BS,Electrical Engineering,BSc/BS Electrical Engineering,6
471,MCA,/,MCA /,7
472,BSc/BS,Mechanical Engineering,BSc/BS Mechanical Engineering,6
472,BA,Physics,BA Physics,6
473,BSc/BS,Computer Science,BSc/BS Computer Science,6
473,MSc/MS,Computer Science,MSc/MS Computer Science,7
474,BA,Mathematics,BA Mathematics,6
475,BSc/BS,Computer Science,BSc/BS Computer Science,6
476,BSc/BS,Computer Science,BSc/BS Computer Science,6
477,BTech,Information Technology,BTech Information Technology,6
478,BSc/BS,Computer Science,BSc/BS Computer Science,6
479,BSc/BS,Information Technology,BSc/BS Information Technology,6
480,BSc/BS,Applied Computer Science,BSc/BS Applied Computer Science,6
481,MSc/MS,Informatics,MSc/MS Informatics,7
482,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
483,BSc/BS,Computer Science,BSc/BS Computer Science,6
484,MSc/MS,Computer Science,MSc/MS Computer Science,7
484,BSc/BS,Computer Science,BSc/BS Computer Science,6
485,BSc/BS,Information Technology,BSc/BS Information Technology,6
486,BSc/BS,Computer Science,BSc/BS Computer Science,6
487,BSc/BS,Computer Science,BSc/BS Computer Science,6
488,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
489,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
490,BE/Beng,Computer Science,BE/Beng Computer Science,6
491,BSc/BS,Computer Science,BSc/BS Computer Science,6
492,BSc/BS,Information Technology,BSc/BS Information Technology,6
493,MCA,/,MCA /,7
494,BSc/BS,Computer Science,BSc/BS Computer Science,6
495,BSc/BS,Physics,BSc/BS Physics,6
496,BE/Beng,Information Technology,BE/Beng Information Technology,6
497,BSc/BS,Computer Science,BSc/BS Computer Science,6
498,BCA,/,BCA /,6
498,MCA,/,MCA /,7
499,BCA,/,BCA /,6
500,BSc/BS,Computer Science,BSc/BS Computer Science,6
501,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
502,MSc/MS,Engineering,MSc/MS Engineering,7
503,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
504,BSc/BS,Computer Science,BSc/BS Computer Science,6
505,MSc/MS,Computer Science,MSc/MS Computer Science,7
506,BSc/BS,Computer Science,BSc/BS Computer Science,6
507,BSc/BS,Computer Science,BSc/BS Computer Science,6
508,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
508,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
509,MCA,/,MCA /,7
510,BSc/BS,Computer Science,BSc/BS Computer Science,6
511,BSc/BS,Computing,BSc/BS Computing,6
512,BSc/BS,Computer Science,BSc/BS Computer Science,6
513,MSc/MS,Computer Science,MSc/MS Computer Science,7
513,BSc/BS,Computer Science,BSc/BS Computer Science,6
514,BSc Hons,Computer Science,BSc Hons  Computer Science,6
515,MSc/MS,Computer Science,MSc/MS Computer Science,7
515,BSc/BS,Computer Science,BSc/BS Computer Science,6
516,BSc/BS,Computer Science,BSc/BS Computer Science,6
516,MSc/MS,Computer Science,MSc/MS Computer Science,7
517,MSc/MS,Computer Science,MSc/MS Computer Science,7
518,BSc/BS,Computer Science,BSc/BS Computer Science,6
519,BSc/BS,Computer Science,BSc/BS Computer Science,6
520,MSc/MS,Mathematics,MSc/MS Mathematics,7
520,MSc/MS,Computer Science,MSc/MS Computer Science,7
521,BSc/BS,Computer Science,BSc/BS Computer Science,6
522,BSc/BS,Computer Science and Engineering,BSc/BS Computer Science and Engineering,6
522,BSc/BS,Computer Science and Engineering,BSc/BS Computer Science and Engineering,6
523,BSc/BS,Computer Science,BSc/BS Computer Science,6
524,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
525,MSc/MS,Computer Science,MSc/MS Computer Science,7
525,MSc/MS,Computer Science,MSc/MS Computer Science,7
526,BSc/BS,Computer Science,BSc/BS Computer Science,6
527,PhD,Computer Science,PhD Computer Science,8
527,MSc/MS,Computer Science,MSc/MS Computer Science,7
528,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
529,BSc/BS,Computer Science,BSc/BS Computer Science,6
530,BSc/BS,Computer Science,BSc/BS Computer Science,6
531,BSc/BS,Computer Science,BSc/BS Computer Science,6
531,MSc/MS,Computer Science,MSc/MS Computer Science,7
532,BSc/BS,Computer Science,BSc/BS Computer Science,6
533,BSc/BS,Computer Science,BSc/BS Computer Science,6
534,MSc/MS,Computer Science,MSc/MS Computer Science,7
534,BSc/BS,Computer Science,BSc/BS Computer Science,6
535,BSc/BS,Computer Science,BSc/BS Computer Science,6
536,MSc/MS,Computer Science,MSc/MS Computer Science,7
537,BSc/BS,Computer Science,BSc/BS Computer Science,6
537,MSc/MS,Computer Science,MSc/MS Computer Science,7
538,BSc/BS,Computer Science,BSc/BS Computer Science,6
539,MSc/MS,Computer Science,MSc/MS Computer Science,7
540,BSc/BS,Computer Science,BSc/BS Computer Science,6
541,PhD,Computer Science,PhD Computer Science,8
541,MSc/MS,Computer Science,MSc/MS Computer Science,7
542,BSc/BS,Computer Science,BSc/BS Computer Science,6
543,BTech,Computer Science,BTech Computer Science,6
544,BSc/BS,Computer Science,BSc/BS Computer Science,6
545,BSc/BS,Computer Science and Engineering,BSc/BS Computer Science and Engineering,6
546,BE/Beng,Computer Science,BE/Beng Computer Science,6
547,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
548,BSc/BS,Computer Science,BSc/BS Computer Science,6
548,BA,Economics,BA Economics,6
549,BSc/BS,Electrical Engineering,BSc/BS Electrical Engineering,6
550,BSc/BS,Computer Science,BSc/BS Computer Science,6
551,BTech,Computer Science and Engineering,BTech Computer Science and Engineering,6
552,BSc/BS,Computer Science,BSc/BS Computer Science,6
553,BSc/BS,Electrical Engineering,BSc/BS Electrical Engineering,6
554,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
555,MCA,/,MCA /,7
556,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
557,MSc/MS,Computer Science,MSc/MS Computer Science,7
558,BSc/BS,Computer Science,BSc/BS Computer Science,6
559,BSc/BS,Information Technology,BSc/BS Information Technology,6
560,BSc/BS,Computing,BSc/BS Computing,6
561,BSc/BS,Computer Science,BSc/BS Computer Science,6
562,BSc/BS,Computer Science,BSc/BS Computer Science,6
562,BSc/BS,Computer Science,BSc/BS Computer Science,6
562,BSc/BS,Computer Science,BSc/BS Computer Science,6
563,PhD,Computer Science,PhD Computer Science,8
564,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
565,BSc/BS,Computer Science,BSc/BS Computer Science,6
566,BSc/BS,Computer Science,BSc/BS Computer Science,6
567,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
568,MSc/MS,Computer Science,MSc/MS Computer Science,7
568,BSc/BS,Computer Science,BSc/BS Computer Science,6
569,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
569,MSc/MS,Computer Science,MSc/MS Computer Science,7
570,BSc/BS,Information Technology,BSc/BS Information Technology,6
571,BSc/BS,Computer Science,BSc/BS Computer Science,6
572,BSc/BS,Computer Science,BSc/BS Computer Science,6
573,MCA,/,MCA /,7
574,BSc/BS,Computer Science,BSc/BS Computer Science,6
575,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
576,BSc/BS,Information Technology,BSc/BS Information Technology,6
577,BTech,Computer Science,BTech Computer Science,6
578,BSc/BS,Computer Science,BSc/BS Computer Science,6
579,MSc/MS,Computer Science,MSc/MS Computer Science,7
579,BSc/BS,Computer Science,BSc/BS Computer Science,6
580,BSc/BS,Computer Science,BSc/BS Computer Science,6
581,MSc/MS,Computer Science,MSc/MS Computer Science,7
582,MSc/MS,Information Technology,MSc/MS Information Technology,7
583,BSc/BS,Computer Science,BSc/BS Computer Science,6
584,MSc/MS,Computer Science,MSc/MS Computer Science,7
584,BSc/BS,Computer Science,BSc/BS Computer Science,6
585,BSc/BS,Computer Science,BSc/BS Computer Science,6
586,BTech,Computer Science,BTech Computer Science,6
587,MSc/MS,Computer Science,MSc/MS Computer Science,7
588,BA,Computer Science,BA Computer Science,6
589,BE/Beng,Computer,BE/Beng Computer,6
590,BSc/BS,Computer Science,BSc/BS Computer Science,6
591,BSc/BS,Computing,BSc/BS Computing,6
592,PhD,Computer Science,PhD Computer Science,8
592,BA,Mathematics,BA Mathematics,6
593,BSc/BS,Computer Science,BSc/BS Computer Science,6
594,BSc/BS,Computer Science,BSc/BS Computer Science,6
595,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
596,BCA,/,BCA /,6
597,MCA,/,MCA /,7
598,MSc/MS,Computer Science,MSc/MS Computer Science,7
599,MSc/MS,Computer Science,MSc/MS Computer Science,7
599,BSc/BS,Computer Science,BSc/BS Computer Science,6
600,MSc/MS,Computer Science,MSc/MS Computer Science,7
601,BSc/BS,Information Technology,BSc/BS Information Technology,6
601,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
602,BSc/BS,Computer Science,BSc/BS Computer Science,6
602,MSc/MS,Computer Science,MSc/MS Computer Science,7
603,PhD,Computer Science,PhD Computer Science,8
603,MSc/MS,Computer Science,MSc/MS Computer Science,7
604,BA,Computer Science,BA Computer Science,6
605,BSc/BS,Mathematics,BSc/BS Mathematics,6
605,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
606,BSc/BS,Computer Science,BSc/BS Computer Science,6
607,BSc/BS,Computer Science and Mathematics,BSc/BS Computer Science and Mathematics,6
607,MSc/MS,Computer Science,MSc/MS Computer Science,7
608,BSc/BS,Computer Science,BSc/BS Computer Science,6
609,MSc/MS,Computer Science,MSc/MS Computer Science,7
610,BSc/BS,Computer Science,BSc/BS Computer Science,6
611,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
612,BSc/BS,Computer Science,BSc/BS Computer Science,6
613,MSc/MS,Computer Science,MSc/MS Computer Science,7
614,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
615,MSc/MS,Computer Science,MSc/MS Computer Science,7
616,BSc/BS,Computer Science,BSc/BS Computer Science,6
617,BA,Computer Science,BA Computer Science,6
618,BSc/BS,Computer Science,BSc/BS Computer Science,6
619,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
620,BSc/BS,Computer Science,BSc/BS Computer Science,6
621,BSc/BS,Computer Science,BSc/BS Computer Science,6
622,MCA,/,MCA /,7
623,BSc/BS,Information Systems,BSc/BS Information Systems,6
624,BSc/BS,Computer Science,BSc/BS Computer Science,6
625,BSc/BS,Computer Science,BSc/BS Computer Science,6
626,MSc/MS,Computer Science,MSc/MS Computer Science,7
626,MSc/MS,Computer Science,MSc/MS Computer Science,7
627,MCA,/,MCA /,7
627,BCA,/,BCA /,6
628,BSc/BS,Computer Science,BSc/BS Computer Science,6
629,BCA,/,BCA /,6
630,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
631,BSc/BS,Computer Science,BSc/BS Computer Science,6
632,BSc/BS,Computer Science,BSc/BS Computer Science,6
632,MSc/MS,Computer Science,MSc/MS Computer Science,7
633,MSc/MS,Computer Science,MSc/MS Computer Science,7
634,MSc/MS,Computer Science,MSc/MS Computer Science,7
635,BSc/BS,Computer Science,BSc/BS Computer Science,6
636,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
637,BSc/BS,Computer Information Systems,BSc/BS Computer Information Systems,6
638,BSc/BS,Physics,BSc/BS Physics,6
638,MSc/MS,Physics,MSc/MS Physics,7
639,BSc/BS,Computer Science,BSc/BS Computer Science,6
639,BSc/BS,Computer Science,BSc/BS Computer Science,6
640,ME/MEng,Computer Science,ME/MEng Computer Science,7
641,MCA,/,MCA /,7
642,MSc/MS,Computer Science,MSc/MS Computer Science,7
642,BSc/BS,Mathematics,BSc/BS Mathematics,6
643,BSc/BS,Computer Science,BSc/BS Computer Science,6
643,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
644,MSc/MS,Computer Science,MSc/MS Computer Science,7
645,BSc/BS,Computer Science and Engineering,BSc/BS Computer Science and Engineering,6
646,BSc/BS,Computer Science,BSc/BS Computer Science,6
647,BSc/BS,Computer Science,BSc/BS Computer Science,6
648,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
649,BSc/BS,Computer Science,BSc/BS Computer Science,6
650,BSc/BS,Computer Science,BSc/BS Computer Science,6
651,MCA,/,MCA /,7
652,BSc/BS,Computer Science,BSc/BS Computer Science,6
653,BSc/BS,Computer Science,BSc/BS Computer Science,6
654,MSc/MS,Computer Science,MSc/MS Computer Science,7
655,BSc/BS,Electrical Engineering,BSc/BS Electrical Engineering,6
656,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
657,BCA,/,BCA /,6
658,BSc/BS,Computer Science,BSc/BS Computer Science,6
659,BSc/BS,Informatics,BSc/BS Informatics,6
660,BSc/BS,Computer Science,BSc/BS Computer Science,6
661,BSc/BS,Computer Science,BSc/BS Computer Science,6
662,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
663,BSc/BS,Computer Science,BSc/BS Computer Science,6
664,BSc/BS,Mathematics,BSc/BS Mathematics,6
665,BTech,Computer Science,BTech Computer Science,6
666,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
667,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
668,BSc/BS,Computer Science,BSc/BS Computer Science,6
669,MCA,/,MCA /,7
669,MCA,/,MCA /,7
670,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
671,MSc/MS,Informatics,MSc/MS Informatics,7
672,BSc/BS,Computer Science,BSc/BS Computer Science,6
673,BSc/BS,Computer Science,BSc/BS Computer Science,6
674,BCA,/,BCA /,6
674,MCA,/,MCA /,7
675,BSc/BS,Information Systems,BSc/BS Information Systems,6
676,PhD,Physics,PhD Physics,8
676,BSc/BS,Physics,BSc/BS Physics,6
677,BSc/BS,Mathematics,BSc/BS Mathematics,6
678,BSc/BS,Computer Science,BSc/BS Computer Science,6
679,BSc/BS,Informatics,BSc/BS Informatics,6
680,BSc/BS,Computer Science,BSc/BS Computer Science,6
681,BSc/BS,Information Systems,BSc/BS Information Systems,6
682,PhD,Computer Science,PhD Computer Science,8
683,MSc/MS,Computer Science,MSc/MS Computer Science,7
684,BSc/BS,Computer Science,BSc/BS Computer Science,6
685,BSc/BS,Computer Science,BSc/BS Computer Science,6
686,BE/Beng,Information Technology,BE/Beng Information Technology,6
687,MCA,/,MCA /,7
688,BSc/BS,Computer Science,BSc/BS Computer Science,6
689,BSc/BS,Psychology,BSc/BS Psychology,6
690,BCA,/,BCA /,6
691,BSc/BS,Computer Science,BSc/BS Computer Science,6
692,MSc/MS,Information Technology,MSc/MS Information Technology,7
693,BSc/BS,Computer Science,BSc/BS Computer Science,6
694,BSc/BS,Computer Science,BSc/BS Computer Science,6
695,MSc/MS,Computer Science,MSc/MS Computer Science,7
696,BTech,Computer Science,BTech Computer Science,6
697,BSc/BS,Computer Science,BSc/BS Computer Science,6
698,BSc/BS,Computer Science,BSc/BS Computer Science,6
699,MSc/MS,Computer Science,MSc/MS Computer Science,7
700,BSc/BS,Information Technology,BSc/BS Information Technology,6
701,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
701,MSc/MS,Computer Science,MSc/MS Computer Science,7
702,MSc/MS,Mathematics,MSc/MS Mathematics,7
703,BE/Beng,Computer Science and Engineering,BE/Beng Computer Science and Engineering,6
704,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
705,BSc/BS,Information Technology,BSc/BS Information Technology,6
706,BSc/BS,Computer Science,BSc/BS Computer Science,6
706,BE/Beng,Computer Science,BE/Beng Computer Science,6
707,MSc/MS,Computer Science,MSc/MS Computer Science,7
708,MCA,/,MCA /,7
709,BSc/BS,Computer Information Systems,BSc/BS Computer Information Systems,6
710,MSc/MS,Computer Science,MSc/MS Computer Science,7
711,MSc/MS,Computer Science,MSc/MS Computer Science,7
711,BSc/BS,Computer Science,BSc/BS Computer Science,6
712,BSc/BS,Mechanical Engineering,BSc/BS Mechanical Engineering,6
713,BE/Beng,Computer Science,BE/Beng Computer Science,6
714,BSc/BS,Mathematics,BSc/BS Mathematics,6
715,MSc/MS,Computer Science,MSc/MS Computer Science,7
715,BSc/BS,Computer Science,BSc/BS Computer Science,6
716,BSc/BS,Computer Science,BSc/BS Computer Science,6
717,MSc/MS,Computer Engineering,MSc/MS Computer Engineering,7
717,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
718,BSc/BS,Computer Science,BSc/BS Computer Science,6
719,BSc/BS,Computer Science,BSc/BS Computer Science,6
720,BSc/BS,Computer Science,BSc/BS Computer Science,6
721,BSc/BS,Software Engineering,BSc/BS Software Engineering,6
722,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
723,MSc/MS,Computer Science,MSc/MS Computer Science,7
724,BCA,/,BCA /,6
724,MCA,/,MCA /,7
725,MSc/MS,Software Engineering,MSc/MS Software Engineering,7
726,BSc/BS,Computer Science,BSc/BS Computer Science,6
727,MSc/MS,Computer Science,MSc/MS Computer Science,7
727,BSc/BS,Computer Science,BSc/BS Computer Science,6
728,MSc/MS,Computer Science,MSc/MS Computer Science,7
729,BSc/BS,Computer Science,BSc/BS Computer Science,6
730,BSc/BS,Informatics,BSc/BS Informatics,6
731,BE/Beng,Information Technology,BE/Beng Information Technology,6
732,BSc/BS,Computer Engineering,BSc/BS Computer Engineering,6
